ID,SalePrice
1606,169997.34
1607,174820.84
1608,198433.39
1609,161626.73
1610,144457.28
1611,141309.17
1612,172844.11
1613,171482.67
1614,125266.195
1615,98830.6
1616,86834.266
1617,96145.375
1618,124285.21
1619,152658.95
1620,191517.78
1621,141877.39
1622,138086.83
1623,247672.31
1624,227634.36
1625,128691.57
1626,170107.3
1627,193452.38
1628,258113.56
1629,171461.6
1630,319253.4
1631,199882.75
1632,239301.6
1633,170826.98
1634,184934.86
1635,175410.38
1636,148791.64
1637,184598.14
1638,186754.88
1639,183850.4
1640,237217.97
1641,174093.64
1642,225972.34
1643,225305.9
1644,223661.11
1645,182514.52
1646,153415.42
1647,151268.0
1648,131388.31
1649,133881.36
1650,116558.016
1651,126744.016
1652,98321.06
1653,101214.93
1654,151955.95
1655,136491.23
1656,145122.58
1657,151744.23
1658,147437.6
1659,121508.305
1660,155096.4
1661,430118.9
1662,419045.2
1663,401491.16
1664,471395.94
1665,263106.25
1666,291232.62
1667,368898.7
1668,311836.75
1669,272275.38
1670,344308.2
1671,236997.95
1672,393433.94
1673,246857.34
1674,240416.75
1675,179947.94
1676,191736.89
1677,223405.52
1678,435374.6
1679,377895.44
1680,340360.16
1681,236290.2
1682,272986.75
1683,182430.98
1684,171377.86
1685,169807.77
1686,159560.56
1687,170260.83
1688,182615.67
1689,198739.81
1690,190652.53
1691,168182.25
1692,248513.42
1693,168470.4
1694,175335.77
1695,159444.95
1696,262057.77
1697,161439.73
1698,339383.22
1699,326708.97
1700,245354.75
1701,235143.31
1702,239413.9
1703,228850.48
1704,294592.25
1705,207672.4
1706,439852.62
1707,192917.17
1708,205500.9
1709,247059.42
1710,208422.39
1711,261212.9
1712,230102.06
1713,269841.6
1714,222402.6
1715,193227.61
1716,171820.06
1717,159043.27
1718,132359.22
1719,218570.23
1720,243294.55
1721,154033.2
1722,133915.6
1723,161374.77
1724,186717.11
1725,235471.62
1726,195208.72
1727,165366.69
1728,186793.0
1729,165266.58
1730,164929.16
1731,124088.61
1732,129626.46
1733,125563.91
1734,126429.88
1735,138468.73
1736,124464.08
1737,328253.34
1738,223326.48
1739,273343.12
1740,207642.7
1741,186826.67
1742,172751.17
1743,172368.88
1744,273602.62
1745,217605.61
1746,203579.17
1747,212040.39
1748,241088.98
1749,154788.62
1750,133895.42
1751,218736.66
1752,125880.67
1753,154163.98
1754,195936.31
1755,153706.11
1756,132678.83
1757,117405.09
1758,147409.61
1759,158860.3
1760,162977.84
1761,140834.94
1762,185546.11
1763,174671.52
1764,122511.89
1765,168233.27
1766,174058.44
1767,202997.16
1768,147149.06
1769,158943.95
1770,142900.19
1771,132102.61
1772,146584.33
1773,140331.23
1774,148551.6
1775,129655.89
1776,124276.445
1777,106138.72
1778,134939.8
1779,109415.63
1780,177502.27
1781,134572.88
1782,86048.07
1783,145049.38
1784,98662.78
1785,113839.16
1786,141783.67
1787,157169.23
1788,55838.008
1789,105379.44
1790,74742.96
1791,180131.48
1792,160536.05
1793,132880.3
1794,141548.98
1795,134030.97
1796,115736.68
1797,114669.55
1798,123405.664
1799,109949.1
1800,127408.61
1801,136863.89
1802,126861.68
1803,162927.33
1804,137996.14
1805,134671.47
1806,121798.12
1807,119052.38
1808,120013.695
1809,116493.77
1810,132770.72
1811,101948.37
1812,95470.875
1813,118774.984
1814,92890.664
1815,53916.414
1816,94394.25
1817,106553.414
1818,146615.1
1819,132172.03
1820,59529.055
1821,108405.766
1822,150866.62
1823,37622.57
1824,133368.58
1825,136230.62
1826,97438.68
1827,103096.01
1828,135046.25
1829,114872.82
1830,147333.72
1831,161302.44
1832,93746.71
1833,139896.83
1834,119068.73
1835,128846.79
1836,134803.83
1837,89635.555
1838,127516.914
1839,85187.8
1840,157788.73
1841,132708.19
1842,88072.94
1843,135378.3
1844,129781.47
1845,141369.56
1846,137457.48
1847,174069.05
1848,59811.36
1849,110258.44
1850,123041.125
1851,154269.73
1852,125507.984
1853,139625.98
1854,166869.31
1855,146805.22
1856,236366.19
1857,147113.7
1858,149188.34
1859,118574.9
1860,147092.23
1861,113530.71
1862,266817.16
1863,251216.08
1864,251216.08
1865,313691.44
1866,311992.34
1867,226708.86
1868,277714.94
1869,209764.98
1870,217738.66
1871,212299.17
1872,159100.0
1873,228392.17
1874,149595.23
1875,181110.75
1876,196603.23
1877,207250.19
1878,200146.56
1879,134705.78
1880,135906.73
1881,261322.78
1882,237217.08
1883,202229.84
1884,230698.39
1885,232414.22
1886,265270.25
1887,196591.23
1888,282151.53
1889,158688.75
1890,129047.99
1891,138751.75
1892,109181.734
1893,131856.4
1894,130635.42
1895,143037.48
1896,123119.19
1897,111441.59
1898,109803.555
1899,143116.62
1900,132985.27
1901,159516.44
1902,144060.81
1903,194291.22
1904,153020.73
1905,192700.75
1906,162192.03
1907,180570.6
1908,111659.45
1909,134407.42
1910,125567.73
1911,213403.67
1912,301063.38
1913,148443.11
1914,48962.55
1915,312207.53
1916,58012.2
1917,255859.06
1918,140556.11
1919,166384.48
1920,153192.6
1921,430372.94
1922,284795.97
1923,222824.2
1924,221730.17
1925,215674.5
1926,424607.9
1927,138426.1
1928,155226.94
1929,118039.53
1930,131955.78
1931,144954.39
1932,139880.55
1933,172948.64
1934,182415.33
1935,159811.39
1936,190184.19
1937,169402.92
1938,171165.55
1939,220909.97
1940,183930.72
1941,182967.45
1942,163721.53
1943,202554.31
1944,312975.2
1945,340405.9
1946,139068.52
1947,319967.84
1948,170423.61
1949,212941.36
1950,183363.44
1951,233272.9
1952,204762.03
1953,155661.58
1954,191289.61
1955,131609.28
1956,293701.34
1957,155307.19
1958,286996.0
1959,151477.9
1960,119753.71
1961,123194.48
1962,98615.555
1963,104287.7
1964,112058.43
1965,148817.17
1966,131865.47
1967,267137.47
1968,432101.44
1969,364790.47
1970,426573.12
1971,455489.6
1972,327766.6
1973,258437.95
1974,292933.2
1975,451665.28
1976,237632.56
1977,353152.2
1978,366637.53
1979,304314.3
1980,172552.27
1981,364927.88
1982,215540.22
1983,184766.86
1984,168150.97
1985,226199.6
1986,220760.86
1987,167328.73
1988,174127.5
1989,182615.67
1990,207730.05
1991,227786.36
1992,212275.92
1993,163049.5
1994,227027.34
1995,177787.38
1996,245285.52
1997,283867.8
1998,318663.28
1999,246970.6
2000,277076.56
2001,265629.47
2002,234930.6
2003,259445.48
2004,277265.56
2005,211389.44
2006,206237.17
2007,215495.64
2008,193278.86
2009,193698.47
2010,178791.58
2011,133466.3
2012,160020.31
2013,175231.12
2014,186880.66
2015,185881.89
2016,184443.81
2017,200020.05
2018,130448.44
2019,140253.23
2020,112669.555
2021,109145.51
2022,161876.94
2023,148390.45
2024,255633.0
2025,358391.75
2026,162446.97
2027,155200.14
2028,149902.0
2029,164588.36
2030,239588.4
2031,209027.92
2032,243775.31
2033,240759.05
2034,152894.55
2035,216997.6
2036,207199.42
2037,208490.17
2038,275234.6
2039,194985.44
2040,263879.97
2041,269221.6
2042,208300.98
2043,166097.69
2044,177672.62
2045,191774.38
2046,142909.72
2047,140561.75
2048,140223.4
2049,140030.97
2050,156253.1
2051,108129.04
2052,122955.26
2053,144759.88
2054,95418.63
2055,151414.64
2056,141928.69
2057,118812.15
2058,198211.14
2059,132438.52
2060,167237.66
2061,176155.19
2062,139002.61
2063,107614.875
2064,132758.45
2065,112420.55
2066,160319.1
2067,123230.43
2068,147112.03
2069,91883.44
2070,115178.65
2071,83174.43
2072,136130.1
2073,132652.77
2074,183981.77
2075,145023.23
2076,120337.805
2077,150676.83
2078,128076.82
2079,136232.95
2080,116577.46
2081,120708.61
2082,124557.76
2083,144484.17
2084,112315.52
2085,120674.07
2086,109548.234
2087,120476.97
2088,97236.03
2089,83313.76
2090,134347.7
2091,110379.01
2092,116453.12
2093,119004.13
2094,114008.44
2095,139348.23
2096,79532.06
2097,97525.98
2098,135642.33
2099,49983.89
2100,89687.36
2101,110120.25
2102,124455.055
2103,103010.6
2104,134796.52
2105,124041.63
2106,65461.234
2107,220587.88
2108,112506.56
2109,113275.59
2110,134464.22
2111,140652.27
2112,141924.5
2113,121743.54
2114,123844.234
2115,161349.52
2116,119083.26
2117,161755.64
2118,117506.02
2119,112842.9
2120,124984.94
2121,84409.5
2122,109197.77
2123,86245.58
2124,169640.56
2125,125444.56
2126,145408.78
2127,152151.12
2128,125195.15
2129,90734.88
2130,137332.34
2131,138544.56
2132,124950.625
2133,116861.875
2134,120988.08
2135,96121.53
2136,74842.32
2137,108750.48
2138,129719.71
2139,148876.78
2140,140215.11
2141,134418.72
2142,123992.67
2143,152626.66
2144,125801.7
2145,139077.67
2146,152381.72
2147,146275.3
2148,130551.234
2149,143684.72
2150,190643.25
2151,106125.34
2152,166458.14
2153,155289.11
2154,104273.38
2155,136230.1
2156,274786.66
2157,226062.88
2158,222016.45
2159,217007.73
2160,170649.17
2161,237849.98
2162,415341.44
2163,348554.22
2164,228677.23
2165,190984.1
2166,150869.34
2167,221502.56
2168,198779.8
2169,189691.5
2170,206677.61
2171,147672.45
2172,130750.21
2173,163491.1
2174,228652.81
2175,256737.3
2176,281470.75
2177,250138.6
2178,200816.11
2179,143371.66
2180,212348.58
2181,185861.5
2182,209990.78
2183,184888.48
2184,120297.875
2185,119286.71
2186,143166.19
2187,148236.28
2188,147683.02
2189,279503.1
2190,85014.766
2191,84410.95
2192,96801.266
2193,109618.266
2194,103689.016
2195,117680.41
2196,99051.016
2197,122734.32
2198,152965.16
2199,161444.03
2200,140597.94
2201,125889.32
2202,192773.72
2203,140956.0
2204,168860.8
2205,111789.24
2206,125679.87
2207,206519.58
2208,223890.53
2209,185940.39
2210,116676.9
2211,117087.664
2212,115780.39
2213,103050.414
2214,128891.414
2215,104447.46
2216,156375.19
2217,50957.49
2218,66549.95
2219,66655.96
2220,68632.82
2221,312207.53
2222,260196.53
2223,284823.44
2224,241776.3
2225,125924.62
2226,176630.58
2227,199460.6
2228,248580.02
2229,239772.16
2230,144944.0
2231,189167.23
2232,189272.61
2233,167419.08
2234,203499.0
2235,207092.12
2236,251810.7
2237,360961.97
2238,185625.02
2239,106354.336
2240,153787.05
2241,146455.36
2242,128634.27
2243,128400.914
2244,112986.33
2245,106682.75
2246,131389.95
2247,111269.125
2248,128510.305
2249,131080.58
2250,144070.69
2251,103086.58
2252,174070.7
2253,151650.62
2254,172410.14
2255,182051.9
2256,181670.89
2257,212673.88
2258,159463.52
2259,176622.66
2260,132436.38
2261,184108.69
2262,203044.77
2263,322111.62
2264,382596.2
2265,169378.36
2266,299865.6
2267,374800.94
2268,365920.75
2269,159420.78
2270,188868.17
2271,189790.11
2272,198356.02
2273,164812.95
2274,173556.52
2275,158581.48
2276,192509.17
2277,184388.58
2278,140291.5
2279,128837.95
2280,127451.4
2281,174291.16
2282,183209.62
2283,101827.586
2284,106871.75
2285,135660.56
2286,125867.34
2287,335391.25
2288,232173.4
2289,393217.5
2290,485135.3
2291,280511.66
2292,434926.8
2293,453593.9
2294,391245.47
2295,473832.53
2296,272851.66
2297,333143.8
2298,297075.84
2299,370931.75
2300,305047.4
2301,279126.44
2302,252434.14
2303,232656.16
2304,204296.22
2305,184656.77
2306,183916.16
2307,191354.38
2308,216378.89
2309,260855.92
2310,186893.31
2311,189147.03
2312,167381.56
2313,171119.52
2314,154175.31
2315,170757.44
2316,189405.53
2317,190797.84
2318,172015.83
2319,168967.75
2320,160171.62
2321,250654.17
2322,159263.5
2323,160443.9
2324,169191.08
2325,206158.5
2326,158039.92
2327,205136.72
2328,228001.77
2329,183266.44
2330,186174.62
2331,316062.5
2332,367878.47
2333,284971.22
2334,257827.22
2335,236771.14
2336,312783.3
2337,183997.39
2338,248251.17
2339,187183.36
2340,392084.78
2341,218961.84
2342,233810.58
2343,224924.4
2344,232003.66
2345,223764.36
2346,196829.86
2347,184308.92
2348,224406.36
2349,167710.23
2350,272275.12
2351,223608.2
2352,211850.8
2353,251211.03
2354,126638.66
2355,134353.47
2356,160023.36
2357,192845.62
2358,201702.11
2359,133077.38
2360,121927.94
2361,143238.4
2362,261721.1
2363,139520.05
2364,162582.44
2365,199352.0
2366,175940.45
2367,228192.52
2368,211872.61
2369,205080.17
2370,166577.06
2371,165479.02
2372,186664.6
2373,265185.0
2374,308409.3
2375,249417.06
2376,279373.06
2377,352575.72
2378,132245.16
2379,195491.16
2380,133726.47
2381,162169.3
2382,191139.52
2383,212407.73
2384,246835.22
2385,157839.45
2386,135073.94
2387,136709.31
2388,98242.336
2389,124198.95
2390,140032.84
2391,145642.36
2392,119120.17
2393,153954.05
2394,138332.39
2395,204821.8
2396,150739.2
2397,198996.23
2398,130379.52
2399,56952.188
2400,61741.77
2401,114462.29
2402,134704.36
2403,144022.89
2404,139718.97
2405,148691.78
2406,142257.3
2407,123445.68
2408,141466.4
2409,125671.96
2410,165334.05
2411,124038.2
2412,155764.34
2413,136553.19
2414,134693.19
2415,147925.19
2416,125045.984
2417,130837.16
2418,134152.45
2419,127683.64
2420,126908.62
2421,147583.2
2422,117461.22
2423,124531.52
2424,151379.39
2425,254775.31
2426,139417.75
2427,124737.984
2428,180956.39
2429,117651.45
2430,131635.64
2431,117005.28
2432,144259.05
2433,147353.11
2434,143328.33
2435,152280.47
2436,109652.44
2437,111833.484
2438,127966.086
2439,109656.42
2440,126478.62
2441,99097.69
2442,99752.61
2443,119673.79
2444,128823.45
2445,81699.52
2446,127523.25
2447,172468.53
2448,138840.7
2449,110626.34
2450,149659.6
2451,128378.62
2452,185375.4
2453,99327.61
2454,116851.27
2455,122655.914
2456,127466.09
2457,127839.59
2458,122401.06
2459,106415.01
2460,132973.61
2461,115886.12
2462,135060.8
2463,116141.14
2464,186595.89
2465,140818.81
2466,116190.55
2467,138911.83
2468,76933.83
2469,77116.15
2470,193314.98
2471,206629.72
2472,172413.44
2473,114610.73
2474,84944.91
2475,201789.05
2476,112387.21
2477,127975.234
2478,147507.08
2479,114226.86
2480,154113.12
2481,122028.78
2482,129340.73
2483,120591.7
2484,125142.62
2485,132177.58
2486,154129.72
2487,187379.64
2488,151718.48
2489,155014.94
2490,152730.9
2491,92040.86
2492,185446.33
2493,133584.1
2494,141832.2
2495,98585.19
2496,223444.08
2497,154388.06
2498,115826.12
2499,92683.95
2500,139983.45
2501,129603.234
2502,134195.83
2503,103592.945
2504,184918.83
2505,224233.92
2506,243449.34
2507,288837.88
2508,243449.34
2509,208942.83
2510,205412.36
2511,164114.53
2512,216039.89
2513,231367.98
2514,229505.05
2515,156500.2
2516,162647.58
2517,145009.27
2518,153249.44
2519,251232.14
2520,197373.67
2521,195389.0
2522,222811.02
2523,127812.53
2524,130869.1
2525,149198.45
2526,138448.0
2527,121383.805
2528,130523.22
2529,135933.42
2530,120283.99
2531,242817.97
2532,238605.19
2533,204584.02
2534,225768.16
2535,282388.94
2536,229305.75
2537,212550.78
2538,167483.12
2539,180905.48
2540,167096.88
2541,178486.45
2542,153791.3
2543,136279.22
2544,126924.48
2545,138833.56
2546,125353.56
2547,136633.7
2548,152521.89
2549,160338.2
2550,233146.8
2551,141562.48
2552,131174.6
2553,80426.13
2554,95403.98
2555,121610.09
2556,102609.695
2557,117870.46
2558,159963.39
2559,132992.5
2560,146970.94
2561,128500.01
2562,129228.164
2563,140443.56
2564,181100.2
2565,129525.64
2566,148133.83
2567,127315.2
2568,174907.56
2569,181812.31
2570,115537.734
2571,187783.77
2572,150904.17
2573,178867.64
2574,264302.34
2575,128592.69
2576,122194.62
2577,151443.52
2578,84468.445
2579,56699.535
2580,109200.89
2581,114759.05
2582,101949.93
2583,297286.97
2584,166718.67
2585,188795.25
2586,203059.69
2587,204988.28
2588,141476.39
2589,141188.75
2590,212958.83
2591,204853.25
2592,196500.12
2593,247393.75
2594,181313.81
2595,192099.47
2596,270394.7
2597,187223.17
2598,275200.5
2599,289728.7
2600,138667.77
2601,140373.39
2602,88011.14
2603,99410.14
2604,96904.34
2605,91475.484
2606,146423.52
2607,169380.94
2608,197178.36
2609,155661.58
2610,113767.63
2611,124845.21
2612,148813.2
2613,130647.38
2614,138142.28
2615,148446.1
2616,139375.48
2617,175791.53
2618,187958.06
2619,200991.44
2620,181353.06
2621,176167.8
2622,192997.23
2623,224348.34
2624,285130.53
2625,311786.53
2626,163558.92
2627,164190.16
2628,454998.1
2629,509219.1
2630,310488.97
2631,473564.66
2632,408017.94
2633,303831.16
2634,391116.78
2635,154794.39
2636,192600.27
2637,168448.72
2638,284155.75
2639,187273.34
2640,150834.1
2641,111179.59
2642,189436.4
2643,105053.14
2644,118486.15
2645,102535.945
2646,96377.81
2647,102698.39
2648,146908.16
2649,152196.42
2650,135832.98
2651,145928.08
2652,413125.66
2653,229141.36
2654,216231.6
2655,385275.62
2656,259066.45
2657,302462.28
2658,259868.69
2659,262874.75
2660,325880.28
2661,332870.72
2662,307560.2
2663,249205.0
2664,249630.78
2665,308038.9
2666,251843.34
2667,161152.52
2668,177912.56
2669,172165.66
2670,243765.77
2671,181090.7
2672,190458.27
2673,202850.64
2674,201306.4
2675,158937.89
2676,189488.08
2677,191126.03
2678,254343.44
2679,259440.53
2680,261260.98
2681,372855.78
2682,321719.9
2683,447742.84
2684,315166.16
2685,341047.03
2686,230224.97
2687,299604.03
2688,188086.83
2689,182068.6
2690,417641.6
2691,175356.69
2692,128826.02
2693,194508.69
2694,129590.87
2695,188052.75
2696,177007.12
2697,198500.78
2698,196288.11
2699,172143.16
2700,153617.3
2701,151793.72
2702,118437.125
2703,131137.45
2704,139472.8
2705,125063.41
2706,123663.43
2707,118587.9
2708,132902.11
2709,104291.88
2710,128712.31
2711,294475.16
2712,373552.7
2713,161954.3
2714,145802.17
2715,172373.0
2716,141006.69
2717,186252.06
2718,222349.11
2719,151068.62
2720,167897.16
2721,137145.06
2722,156901.14
2723,141409.34
2724,128687.27
2725,128359.766
2726,145223.5
2727,188655.78
2728,166110.83
2729,145020.47
2730,143467.55
2731,117589.21
2732,130177.375
2733,158340.73
2734,151216.64
2735,127589.3
2736,141068.42
2737,125315.91
2738,142405.94
2739,146991.55
2740,128381.69
2741,141850.61
2742,145511.03
2743,148438.88
2744,159337.19
2745,133674.81
2746,136030.3
2747,146670.33
2748,125195.5
2749,126103.68
2750,138207.12
2751,133332.72
2752,167107.86
2753,156080.9
2754,216643.8
2755,132801.64
2756,88008.37
2757,70828.48
2758,78212.016
2759,152569.16
2760,118883.32
2761,141755.81
2762,139749.22
2763,190968.06
2764,131149.83
2765,245538.98
2766,142951.84
2767,87231.67
2768,140829.03
2769,137240.58
2770,133894.78
2771,118531.02
2772,117316.336
2773,149889.56
2774,138248.78
2775,114801.414
2776,136011.36
2777,141384.12
2778,99457.56
2779,116133.27
2780,91440.94
2781,92496.586
2782,95584.12
2783,95228.086
2784,122505.11
2785,129258.484
2786,68559.945
2787,118269.28
2788,64496.523
2789,168307.25
2790,93640.29
2791,112574.82
2792,64036.49
2793,162135.58
2794,96424.875
2795,117141.49
2796,95963.17
2797,191237.06
2798,104581.016
2799,119930.85
2800,76146.664
2801,108968.08
2802,128741.28
2803,168509.14
2804,122398.375
2805,99738.9
2806,85987.03
2807,146795.56
2808,147734.72
2809,135884.69
2810,125265.484
2811,153151.11
2812,153155.8
2813,154218.11
2814,157987.94
2815,99713.61
2816,200972.66
2817,151586.72
2818,128033.836
2819,151781.12
2820,135529.7
2821,104369.984
2822,175133.05
2823,310581.94
2824,171708.02
2825,135808.0
2826,127527.5
2827,135901.81
2828,228748.34
2829,192218.58
2830,225382.22
2831,155742.22
2832,256904.56
2833,261633.5
2834,214885.72
2835,213934.3
2836,193185.78
2837,152622.0
2838,153427.55
2839,182146.22
2840,194359.98
2841,213732.39
2842,209844.84
2843,146663.89
2844,160234.42
2845,117405.09
2846,216007.97
2847,199609.03
2848,192966.5
2849,208486.61
2850,251173.9
2851,217320.86
2852,242485.88
2853,246677.08
2854,143063.0
2855,189209.1
2856,199587.7
2857,177716.19
2858,208858.16
2859,128328.19
2860,124208.195
2861,133107.84
2862,188845.31
2863,121919.68
2864,247813.83
2865,137844.88
2866,150640.47
2867,97971.56
2868,112828.37
2869,104957.49
2870,131088.95
2871,80201.95
2872,57398.594
2873,106397.04
2874,131794.17
2875,113488.49
2876,158144.4
2877,132747.94
2878,168020.03
2879,129959.32
2880,95742.5
2881,145196.77
2882,168174.08
2883,187400.73
2884,181168.44
2885,171918.08
2886,209871.25
2887,92003.914
2888,133832.5
2889,58515.164
2890,73742.805
2891,141962.53
2892,40985.305
2893,65228.355
2894,44524.652
2895,299772.12
2896,279465.78
2897,188446.81
2898,153746.12
2899,208906.56
2900,151618.95
2901,191420.25
2902,179587.56
2903,301255.8
2904,342917.47
2905,76750.766
2906,180821.48
2907,112468.37
2908,125956.81
2909,151397.6
2910,79153.58
2911,88011.14
2912,147404.55
2913,91618.57
2914,90437.87
2915,94927.15
2916,90487.22
2917,150205.67
2918,118936.39
2919,231912.95
